LACUNA_NUMBER, TRIANGLES, SCALE_X, SCALE_Y, SCALE_Z, POS_X, POS_Y, POS_Z , STD_X, STD_Y, STD_Z,PROJ_X, PROJ_Y, PROJ_Z, PCA1_X, PCA1_Y, PCA1_Z, PCA1_S, PCA2_X, PCA2_Y, PCA2_Z, PCA2_S, PCA3_X, PCA3_Y, PCA3_Z, PCA3_S,PROJ_PCA1, PROJ_PCA2, PROJ_PCA3,OBJ_RADIUS, OBJ_RADIUS_STD, VOLUME, VOLUME_BOX, Mask_Grad_X,Mask_Grad_Y,Mask_Grad_Z,Mask_Angle, Mask_Distance_Mean,Mask_Distance_COV, Mask_Distance_STD, Canal_Distance, Canal_Distance_STD, Canal_Distance_CX, Canal_Distance_CY, Canal_Distance_CZ, Canal_Distance_GRAD_X, Canal_Distance_GRAD_Y, Canal_Distance_GRAD_Z, Canal_Distance_ANGLE, Canal_Region, Canal_Region_STD, Density_CNT, Density_CX, Density_CY, Density_CZ
55, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1259.0092165898618,852.5688684075781,552.0286738351255,7.969706065114293,2.6237249635468936,8.548299395952489,45.0,15.0,40.0,0.4597106535856086,0.07971521467347865,0.8844838039949929,8.738275013457478,-0.8777186982610814,-0.11082947384440817,0.4661831340259356,7.83351378197884,-0.13518876322669868,0.9906373263091455,-0.019018044597246354,2.3983706194482575,43.198750366781496,40.26394173308233,14.878848841638273,11.038441991132204,4.65041594052735,5859.0,25879.555009964064, -1.669410447409291, -0.14959156157499365,-2.1820500058943253,15.6151437927048, 15.671616316777607,15.671616316777607,24.978974568057517, 127.0, 0.0, 1259.0092165898618, 852.5688684075781, 552.0286738351255, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 13711.0, 1258.8763766319014, 852.8958500474072, 553.0842389322441
56, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1252.1872904091215,737.9491951710262,559.8817907444668,2.860429767165536,5.966140855672804,13.526693574068993,16.0,39.0,60.0,-0.14528200603157582,0.0019865400679561977,0.9893882920178505,13.668352432342225,0.0023604582864612633,-0.9999944423953026,0.002354445834215212,5.96610962325247,0.9893874705898187,0.002677468406308766,0.14527650946665183,2.08086807798885,60.82406374165856,38.97150585359714,14.080476029933607,13.477548074884414,6.715953550952314,5964.0,33376.435798462684, -0.3153536324800825, -2.118872206533183,0.9018668256098863,76.67618185201513, 14.936452045606975,14.936452045606975,23.961813305106105, 127.0, 0.0, 1252.1872904091215, 737.9491951710262, 559.8817907444668, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 7747.0, 1252.776816832322, 734.3587195043242, 562.0708661417323
57, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1287.1703092783505,716.5925773195876,559.879175257732,2.5599341380091456,6.017344908610146,10.004547385662502,13.0,25.0,46.0,-0.05634432558654033,-0.35204098040162674,0.9342871427414909,10.550680849187051,0.29375760975909326,-0.9001981833969028,-0.3214804773505536,5.22642387953648,-0.9542178910934456,-0.2563403571948371,-0.15413577647775706,2.054336384844477,49.59566784127054,23.87271476992322,10.280138939487642,10.864753233514515,4.980944499482211,4850.0,12171.512129024293, 0.23299357921996489, 0.8520860957767127,-3.2815675843256713,31.666420785532043, 16.530515463917524,16.530515463917524,24.80753952450888, 127.0, 0.0, 1287.1703092783505, 716.5925773195876, 559.879175257732, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 5407.0, 1287.412983169965, 716.311818013686, 559.8588866284446
58, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1066.6395759717313,778.4956214472269,552.4145029958519,7.402632115772215,4.14017568781276,8.77173065626024,59.0,25.0,40.0,0.4009413672923377,-0.05256166926512926,0.9145946046844003,9.017481833206263,-0.8273309307625991,0.4079533047904073,0.3861316253741423,7.683238563884012,0.39340761431019994,0.9114885473963176,-0.12007946105853817,2.9216677141034197,51.21274302382176,53.70656851185754,18.054594495846686,11.11203615425245,5.04042936464546,6509.0,49658.452468822485, -0.3228668176177507, -0.3172205202280338,-0.26748097962934025,71.28306548725912, 16.573206329697342,16.573206329697342,25.341309326741452, 127.0, 0.0, 1066.6395759717313, 778.4956214472269, 552.4145029958519, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 12580.0, 1066.4234499205088, 775.229014308426, 549.375119236884
59, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,986.304520222046,868.1716098334655,566.3067406819985,5.908170140826517,8.051837586948748,13.444707241831537,41.0,63.0,59.0,-0.2283746373115534,0.1601156140544791,0.9603166223536763,13.91752312619719,0.2785427379857794,0.9558970965158048,-0.09313798359444797,8.000341000406648,-0.9328767164787652,0.24621886810033705,-0.26290169425697285,4.774495750033792,65.93309499918035,63.102540607971605,26.582528059936976,14.487930032745071,8.402297252798922,6305.0,110597.8255953004, 2.4132534931683267, -0.7102407495735861,0.1357049812149853,77.27564346801364, 19.520222045995244,19.520222045995244,26.809669778020844, 127.0, 0.0, 986.304520222046, 868.1716098334655, 566.3067406819985, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 10806.0, 988.0239681658338, 869.084860262817, 566.2865074958356
60, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1203.336535930508,920.9713082390102,579.2190050013162,5.238312271601898,3.806205452526449,13.03408159122848,30.0,26.0,67.0,0.006220579163546997,0.16169813318230136,0.9868206615795132,13.1977816930076,-0.9996171061873088,0.02761312431013185,0.0017766213844657207,5.238967931961398,-0.026961925238761793,-0.9864538656679243,0.16180798959330617,3.1915782490880296,68.45540514034212,29.88597999175795,21.67495024313405,12.939671012809912,6.661779973002903,7598.0,44343.845826102544, 0.5401438398753271, 0.013904847161825273,0.42481788468148807,79.87082873717537, 16.003421953145565,16.003421953145565,24.762631776248615, 127.0, 0.0, 1203.336535930508, 920.9713082390102, 579.2190050013162, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 11955.0, 1197.3974905897114, 922.6002509410289, 577.4562107904643
61, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,954.1100343857455,897.8727727414818,568.0831509846827,3.431428392312999,4.922634293310629,11.358241659303827,24.0,38.0,45.0,-0.07533034743611827,0.18155840067972534,0.9804906352932563,11.541678215522468,0.4739880379301541,-0.8585769119015314,0.19539965774983636,4.9698938559345915,-0.877303071152881,-0.47946035653873476,0.021379613033747896,2.665802284204931,45.9550253649802,31.141733665914273,23.218386685957057,11.263089360219588,6.177337683185471,3199.0,33228.27806278765, 2.2250847188178113, -2.547296801560151,-0.9250336977794404,75.08754615272719, 16.337918099406064,16.337918099406064,27.081353768878603, 127.0, 0.0, 954.1100343857455, 897.8727727414818, 568.0831509846827, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 6335.0, 962.8489344909234, 894.994317284925, 567.092817679558
62, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1274.859423434594,822.6046187228766,569.2560446373218,10.617887627550438,3.5130255884624937,9.131750865947609,61.0,19.0,40.0,0.9767682313941144,-0.20320052262558955,0.06806886030998716,10.839362897952801,0.06189477276750377,-0.036593532225537226,-0.9974116254101498,9.125287351716986,0.20516544358949054,0.9784530959652316,-0.023166349578252657,2.7761669707159236,63.24147758060599,39.27751728873085,16.60845343617939,12.850626786011958,6.582640164922444,6452.0,41254.870668912255, -1.7078108462767432, -0.8564399775593756,1.0670099454065394,89.55114768481894, 25.402665840049597,25.402665840049597,30.27063778320771, 127.0, 0.0, 1274.859423434594, 822.6046187228766, 569.2560446373218, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 10361.0, 1269.685358556124, 822.8254994691632, 568.7754077791719
63, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1187.2173534532792,824.5867672663958,564.6017121300058,9.555883868136059,3.931603154255244,6.588692407692935,58.0,26.0,35.0,0.9395863807239235,-0.12130084536305905,0.32009926284252255,9.978595338243856,-0.2740749706384654,0.29366485405981274,0.9157750072804752,6.226222926739734,0.20508618585278643,0.9481809207130447,-0.24267797174057706,3.4416668416861382,59.51651539085833,34.24477235423569,19.06685718853805,11.131186355709238,5.126400084027331,6892.0,38860.724506311126, -0.8350898317689825, -0.9147490807027907,-0.44190357704712824,81.62704346347188, 16.340104468949505,16.340104468949505,25.341883998805915, 127.0, 0.0, 1187.2173534532792, 824.5867672663958, 564.6017121300058, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 13139.0, 1196.02351777152, 819.5391582312201, 560.9575310145369
64, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1167.2844334223578,875.9963754292255,585.6182754673789,6.34369352149896,10.637742543052912,14.640165525887053,37.0,46.0,78.0,-0.2663518386748065,-0.5547484625294385,0.7882327329892954,18.274042591415615,-0.7789824102822801,-0.35772921847236666,-0.514991466649652,4.459967308017314,-0.5676646038862734,0.7511883582513605,0.33685745935375466,3.7291446084728683,84.66795338054715,28.15147266640747,22.52674198695425,15.629096930804343,11.111696074852187,5242.0,53693.11070786965, 0.8771874020153518, 0.6930040954257493,-0.2337406268605946,57.58445155441408, 16.943723769553607,16.943723769553607,25.14286686136641, 127.0, 0.0, 1167.2844334223578, 875.9963754292255, 585.6182754673789, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 7259.0, 1169.6707535473206, 876.2718005234881, 586.1947926711669
65, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1120.7114128566518,736.0226882090066,577.1271914747335,3.4976410600473655,4.852003678571631,11.292661963239851,19.0,32.0,51.0,-0.13139836305325336,-0.2011261398643434,0.970712494021888,11.572905749831328,-0.46917353986786975,-0.8499758821680997,-0.23961884153883523,4.7953869935519435,-0.8732758210753221,0.4869181405491375,-0.017322376551518984,2.5242351287865197,52.76991163804996,34.67581243763584,12.527542875123345,11.568160528389162,5.429300957510401,5818.0,22923.3935213458, 0.10237331748021461, 0.2824707525028316,1.6147860238089606,44.148828929140855, 13.856479889996562,13.856479889996562,23.402324973112286, 127.0, 0.0, 1120.7114128566518, 736.0226882090066, 577.1271914747335, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 6588.0, 1120.9350333940497, 736.4872495446266, 576.5616272009714
66, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1083.6509813789633,857.9328132863614,578.3273779567187,16.21009607277598,12.182092895079315,10.829562312584114,86.0,52.0,47.0,-0.7506035819378645,0.5183684636524065,0.4097418683423653,20.69559680052391,0.4182215190345973,-0.10737341073371966,0.9019765582784304,7.398218881819975,-0.5115515846896012,-0.8483897020579945,0.13619797958672422,6.738594239300848,82.92620925162893,44.68724023535901,50.69704963438562,21.808773689264147,7.268246834387168,11922.0,187870.25883799905, -0.32598900316020263, -0.1617614573294759,1.5455848320316363,65.68559920564307, 16.227394732427445,16.227394732427445,24.49172720805919, 127.0, 0.0, 1083.6509813789633, 857.9328132863614, 578.3273779567187, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 19909.0, 1081.1343111155759, 860.2495353860063, 581.3477824099654
67, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1052.8492652204338,760.6466060181946,578.796501049685,4.537822678282935,6.1545374909828565,9.520013999659161,32.0,46.0,47.0,0.11214510526628566,0.0036596724330070834,0.9936851021135905,9.56771551234696,0.33377450178756707,-0.9420323605743173,-0.03419961384636881,6.365596528596955,0.9359583630275841,0.33550206918655884,-0.10686582358388699,4.127812211216571,47.15178022040379,43.38413147361712,33.469638891531986,11.20151984891373,4.860739245788869,7145.0,68466.79971340678, 0.4095126633349082, -0.15545728030201644,-0.49406305438128584,66.59583917025068, 15.258782365290413,15.258782365290413,23.101711730334173, 127.0, 0.0, 1052.8492652204338, 760.6466060181946, 578.796501049685, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 13215.0, 1053.9073023079834, 755.4665153234961, 574.5809307604994
68, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1129.6181924653524,891.8469646691392,574.2527815732969,4.708964634958165,7.216595762673356,7.488551322527326,39.0,51.0,42.0,0.22813244612827446,0.6922599730939227,0.684639844498939,9.163015914626545,-0.5327043950467162,-0.49984922317334285,0.6829178439541012,5.844538978714515,-0.8149733827073389,0.5205063724345814,-0.2547381042042016,3.494639712450313,61.31987517595098,36.13922887498438,23.412219329894242,10.11217537347516,5.298670820246545,5123.0,51882.71896623222, -0.9863425062089846, -2.339085189509092,-0.8280808638195367,24.77526790119328, 15.04958032402889,15.04958032402889,25.107107691768213, 127.0, 0.0, 1129.6181924653524, 891.8469646691392, 574.2527815732969, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 6291.0, 1129.5679542203147, 890.8996979812431, 574.1001430615164
69, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1161.320973121444,791.2558367667256,586.0378654110261,6.280646081398583,4.2424647011463525,10.622397701845566,41.0,34.0,46.0,0.25780967300339,0.18755071179767271,0.9478179693433078,11.001927878659776,-0.8496481438619871,-0.4230663833372059,0.31482196067278334,6.4122898938874044,-0.4600350031658075,0.8864759251069158,-0.0502815082119952,2.849644915766241,49.06124295799691,47.63580982112194,17.06901514787485,11.819972297343499,5.528888655640004,5097.0,39891.51803767006, 0.6392459262820012, 0.4613088798131457,0.4401456535772468,50.67981366597666, 17.483421620561113,17.483421620561113,25.92923940225373, 127.0, 0.0, 1161.320973121444, 791.2558367667256, 586.0378654110261, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 9077.0, 1158.8579927288752, 790.493775476479, 585.0342624215049
70, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1251.9569695582513,791.1254291599909,585.7395284962234,6.608772793690537,2.1597487636247554,9.689852635096344,31.0,10.0,44.0,0.4708517666774204,9.49377066090462E-4,0.8822118297211495,10.672121641769593,0.8807255605319437,0.057526281724979554,-0.4701204249302432,4.872203875184846,0.05119668780737766,-0.9983435408686155,-0.02625021073190093,2.1450141520263486,46.820851164180795,22.375230749269804,10.532082366743225,10.876256031598913,4.8929225811977854,4369.0,11033.69752590596, 0.49009411181782525, 0.3643100871979641,-0.47895877650603325,89.67498461901494, 15.001373311970703,15.001373311970703,23.790292665759345, 127.0, 0.0, 1251.9569695582513, 791.1254291599909, 585.7395284962234, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 9915.0, 1252.4029248613213, 789.7061018658599, 585.9632879475542
71, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,987.8755107600109,831.1370198855898,585.7770362299101,7.445637145881164,6.336927851046007,8.253327076566977,47.0,49.0,42.0,-0.5150361417973055,0.2487143029846513,0.820292001749014,8.637237243330835,0.713381550166116,-0.4061707914310825,0.5710622138356184,7.405573322101679,-0.47520999202998143,-0.8792988591367032,-0.03176444231774715,5.853818540378257,54.87763438707077,41.91097229389038,47.17446065753438,11.374816870073914,5.858764042232915,7342.0,108500.08082780243, 1.9572030589064298, 0.47632531936858413,-1.0511238148411621,34.64969446654401, 15.756197221465541,15.756197221465541,23.696492990235654, 127.0, 0.0, 987.8755107600109, 831.1370198855898, 585.7770362299101, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 21653.0, 977.3622130882557, 835.8303699256454, 585.294555027017
72, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1252.4571720787521,894.8363589874713,581.171055995909,4.71370525317452,2.5196375119263603,8.618428572290505,20.0,12.0,37.0,-0.2928811605397348,0.06818903363182309,0.9537142556831455,8.946229395945316,0.9555504694840953,-0.014408919776474304,0.2944752677214173,4.099729927689146,-0.03382197613421401,-0.9975683629322021,0.06093796195429756,2.449917463123752,40.246282163439446,19.376666817850264,12.667961897940359,9.32585646020822,3.9841313663804745,3911.0,9878.968206685688, 0.6065997198502373, -0.17612004814873217,-0.8890625124359985,53.3481431978464, 12.477371516236257,12.477371516236257,22.04186845681531, 127.0, 0.0, 1252.4571720787521, 894.8363589874713, 581.171055995909, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 12392.0, 1267.4912846998063, 890.4518237572628, 583.6417043253712
73, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1279.5449712949182,749.3470125451839,590.0742079523708,3.354909781334579,4.505381655136815,11.425945137662922,14.0,25.0,51.0,-0.1240415925587019,-0.2899800118820106,0.9489601024407772,12.004258317797092,0.7439664222155525,-0.6600053690911135,-0.10443598702886474,3.229608493535155,0.6566031114237059,0.6930400460866688,0.29760350903323846,2.7520023630632444,54.4848965862667,15.797947533268712,13.210305842039133,11.31252626588858,5.8423330332841354,4703.0,11370.764645425474, 0.22863810669036866, 0.21275072851824461,-0.32184321851923414,71.29035934685778, 12.610886668084202,12.610886668084202,21.955224391437547, 127.0, 0.0, 1279.5449712949182, 749.3470125451839, 590.0742079523708, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 5988.0, 1281.0873413493655, 748.5786573146293, 588.4248496993988
74, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1041.44268707483,710.4544217687074,599.4753401360545,5.579217472868466,3.745423171508928,10.19008475260437,34.0,19.0,50.0,0.13307789771580084,-0.23687517105950184,0.9623826819280753,10.517259453462787,0.9537666969823969,-0.23341088829876513,-0.18933685576472042,5.614020867463269,0.2694797967693163,0.9430851025008901,0.19486181917978404,2.6198688701405475,52.61820557298893,35.4373342458498,15.987574368048172,11.126377506661166,5.019702499925749,5880.0,29811.213571482753, 0.48491367493556936, -0.17015513328101406,0.4959813259886232,55.999305017943584, 14.517006802721088,14.517006802721088,23.896062847511065, 127.0, 0.0, 1041.44268707483, 710.4544217687074, 599.4753401360545, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 8990.0, 1041.1422691879866, 710.0361512791991, 600.7268075639599
75, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1121.3830725148778,822.8098964073176,658.9421974873264,9.73174718296903,9.468921074263173,37.75707881318369,59.0,58.0,175.0,-0.17928463210532508,-0.11142492549773059,0.9774668826454854,38.58906243608684,-0.3141522468907885,-0.9350629489000417,-0.1642122022500964,8.690895100510511,-0.9322903981401542,0.33651414171202765,-0.13263802608411365,6.731788224872283,180.66016737695037,56.568549430953,42.389255341172884,33.63644213818838,21.875880104195204,18148.0,433204.77798531775, -0.11592818197709676, -0.10552381251909537,0.29058722987679175,65.83809401324552, 58.24796120784659,58.24796120784659,37.03782578125853, 127.0, 0.0, 1121.3830725148778, 822.8098964073176, 658.9421974873264, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 34130.0, 1121.5490770583065, 824.1036331673015, 657.9247875769119
76, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1001.9240090012117,914.4879695343604,622.0562575731349,4.220051543180052,3.6876819849035742,14.223583219182016,35.0,24.0,63.0,-0.05390938336377026,-0.08550352121876043,0.9948783474598948,14.294489184593067,-0.8075112045916891,0.5898114728810776,0.006934040433481601,4.800612620676897,-0.5873835483261489,-0.8030016029355401,-0.10084142422008828,2.5179059671926796,63.59003794634111,38.66454341913072,16.55536083124025,13.416857502556272,7.328443750072227,5777.0,40704.33097935944, 0.5009850091424823, -0.104955127960352,-0.6913579387636446,66.82821271820625, 16.617448502683054,16.617448502683054,25.849669127653492, 127.0, 0.0, 1001.9240090012117, 914.4879695343604, 622.0562575731349, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 12540.0, 1006.9675438596491, 910.2812599681021, 622.8221690590111
77, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1214.2223716655458,757.8403945303744,617.3147276395428,3.3606171211631066,2.7887740867427433,11.463636282807418,15.0,13.0,51.0,0.025951981448206752,-0.05923862467796749,0.9979064485236956,11.486494919403707,-0.9224909934171563,-0.3860171112175558,0.0010755981968026585,3.4686050383943394,0.38514524756660273,-0.9205876249404591,-0.0646650066368527,2.5524848129968043,51.359803210350606,16.404086283553397,11.602379857974597,10.956304018782529,5.517732089767445,4461.0,9775.128518752708, 0.12923307709775145, 0.07011795867947512,0.02693867962659624,89.71985443936047, 32.2542030934768,32.2542030934768,23.671430799830954, 127.0, 0.0, 1214.2223716655458, 757.8403945303744, 617.3147276395428, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 5061.0, 1214.2639794507015, 757.8767042086544, 617.2971744714483
78, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1040.6885834764953,827.4928939559582,616.2298922380135,5.914258460659882,2.932752108999852,11.485873271458189,42.0,20.0,50.0,0.10437406190684971,-0.01621025717944494,0.9944059949352886,11.534963616816766,0.9768694527717572,0.18930471227218673,-0.09944746428618643,5.904107877695534,0.18663367178103993,-0.9817845758992759,-0.035593806818129424,2.7551583271338025,50.81978365620148,39.36865083122325,20.088811112874396,12.08256379645559,5.432902077611387,6403.0,40191.8113162295, -0.982417313006863, 0.08122611894532383,1.2749229872703154,54.577945635296736, 16.346712478525692,16.346712478525692,25.43635830768934, 127.0, 0.0, 1040.6885834764953, 827.4928939559582, 616.2298922380135, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 13384.0, 1034.2651673640166, 824.4479228930065, 613.533696951584
79, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1068.3081454918033,932.5704405737705,628.2095286885246,2.751224623627068,4.987551841481698,12.308373440267339,17.0,28.0,64.0,0.10834000365984726,-0.2501098801307819,0.962136940080751,12.743156767160217,0.18988982414128863,-0.9448067201781238,-0.26698710866603165,4.027365037581697,-0.975809560464835,-0.2116253986817811,0.05486704236791326,2.3093837939678123,69.3128413468645,25.565105345871984,14.280656684864653,11.578471565258663,7.06257483207757,3904.0,25305.182136472416, 0.09576513975002854, 0.18771292537610407,-3.4805601442670877,24.070224319540362, 16.807377049180328,16.807377049180328,25.78985430209732, 127.0, 0.0, 1068.3081454918033, 932.5704405737705, 628.2095286885246, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 9191.0, 1071.7508432161897, 926.4538135132194, 629.5664236753346
80, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1025.4737341172008,758.5816423288451,620.2465389721222,5.126775356839745,3.9943802495657175,9.97692672213914,38.0,19.0,47.0,0.01640697856337696,-0.22894651989819675,0.9733007254086096,10.224067140664488,0.9043940015474239,0.41850855041487983,0.08319905765496523,5.534388886662464,-0.42638281041742176,0.8788822926058651,0.21392432008633389,2.5723445941253136,46.34239623094584,40.816024954615386,12.923533501132965,10.83885258804598,4.929223116390874,5273.0,24445.023882376972, -1.4700614906846567, -0.2758732991503621,0.9589451349460205,64.05175615161669, 14.510146026929641,14.510146026929641,23.765358882137804, 127.0, 0.0, 1025.4737341172008, 758.5816423288451, 620.2465389721222, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 9130.0, 1028.234282584885, 759.6569550930997, 623.0557502738226
81, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,983.9172943889316,793.0213681783243,633.7920061491161,3.214386960659367,6.645752833080798,10.573250836634086,23.0,37.0,51.0,-0.09631078640677607,-0.07680176488344817,0.9923838578556664,10.630882004785184,-0.25390190759925785,-0.9621395730736653,-0.09910228677020028,6.818265394497146,0.9624230118503849,-0.2615127737538124,0.07316430430490732,2.6052931344052346,51.30402695579994,38.5165354727726,22.440743715805866,11.762120956861393,5.286251800832554,6505.0,44344.107337810114, -0.5215754761024982, 0.028249246451537147,0.39353109915873574,75.0877760779499, 13.09946195234435,13.09946195234435,22.400507324182602, 127.0, 0.0, 983.9172943889316, 793.0213681783243, 633.7920061491161, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 15852.0, 977.1509588695433, 791.0709689629069, 638.7189629068887
82, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1077.1323692992214,828.119021134594,636.9750516446845,6.018150632626643,4.700498385695026,13.204446009722696,33.0,24.0,56.0,-0.23792795996142505,-0.1726127010103485,0.9558217100058498,13.790111227997539,0.7930928189941474,-0.6026235802546395,0.08859233026056201,6.199183479130825,0.5607085395537607,0.7791339268514703,0.28027889271312767,2.0182103572510033,61.30763921152595,30.28456001709077,12.934243550495694,13.754620479480213,6.59398453137784,6293.0,24014.685081758336, 1.0956405177746547, 0.0789549504866045,-2.015843728330765,41.935664834736436, 14.179723502304148,14.179723502304148,22.946997886790125, 127.0, 0.0, 1077.1323692992214, 828.119021134594, 636.9750516446845, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 10948.0, 1081.217025940811, 823.5090427475338, 631.8908476434052
83, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1220.249612803304,724.0059370160042,630.5322663913267,2.929370983171684,3.3458711504561434,9.514796599869173,13.0,16.0,41.0,-0.0061264633878786,0.11606647801312153,0.993222552667823,9.572593951746102,-0.4743464642019761,-0.874720757244825,0.0992926419435193,3.2734222390543786,-0.8803169306252383,0.47052329328809034,-0.06041466815177846,2.820917285076455,41.65678294687348,15.216782499367582,13.387257915030546,9.543205747703622,4.385732151691717,3874.0,8485.944575801588, 0.06612118052998994, 0.11169058617065275,0.2536679108666249,68.4216372706165, 12.486577181208053,12.486577181208053,21.781781366251995, 127.0, 0.0, 1220.249612803304, 724.0059370160042, 630.5322663913267, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 4111.0, 1220.2695207978595, 723.9953782534664, 630.4723911457066
84, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1145.2440336920918,911.3675713617221,634.919513336453,3.807440221897207,3.8819002563278633,9.218685534425495,28.0,21.0,45.0,-0.24233723466567833,0.10993761353261464,0.963943144498339,9.521554089939686,0.009806094002473925,0.9937858797175946,-0.11087590267655592,3.7610785486526064,-0.9701425179915611,-0.017416842557706362,-0.2419093805132687,3.121571637691961,47.05505161314181,20.95096109473866,23.51542795756859,9.704292376332186,4.514047308201839,4274.0,23182.650687645306, -0.6998435831615097, 0.0025115307813621257,0.8795176617178413,49.048778987142775, 14.197707065980346,14.197707065980346,23.53245221667715, 127.0, 0.0, 1145.2440336920918, 911.3675713617221, 634.919513336453, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 10389.0, 1141.2172490133796, 913.4614496101645, 638.5490422562326
85, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1239.7165254237289,816.2738700564972,626.3330508474576,10.640146674771684,4.206162514901064,6.829239500944112,71.0,39.0,32.0,-0.995126819826289,-0.06175602369695593,0.07686875828031237,10.67837948101103,0.06605118107004765,0.1613208535242708,0.9846892015745132,6.8547806372779805,0.0732110233617034,-0.9849679059519363,0.15645564963589645,4.065369675440433,70.50418194719646,31.311900907174277,34.17643638606944,11.835251841681881,6.1212621547875115,7080.0,75448.58308217088, -1.0691898371708248, -0.9485272338121149,-0.7055252753419836,77.33484440023359, 18.972598870056498,18.972598870056498,27.575061104933013, 127.0, 0.0, 1239.7165254237289, 816.2738700564972, 626.3330508474576, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 27590.0, 1259.41728887278, 821.7817325117796, 632.2057629575934
86, 0 ,0.00139999995008111,0.00139999995008111,0.00139999995008111,1055.7821204608429,738.6400758349132,647.8785183024646,3.1423494731241957,5.413534844265088,12.885942508324103,23.0,33.0,62.0,-0.01928463862994774,-0.11044170383074473,0.993695492979552,12.953996440813746,-0.1321865408022009,-0.9848739811347065,-0.11202660270945776,5.284775754084207,-0.9910372450839882,0.1335135623778972,-0.004394032032533458,3.0811289310216528,62.51720496195696,33.633245935544664,21.457379798490706,12.793474365193916,6.446335991575026,6857.0,45117.49974329941, 0.12060752201205105, 1.2111169064892238,-1.072140991590686,69.00642438031686, 14.562345048855185,14.562345048855185,23.987818348534752, 127.0, 0.0, 1055.7821204608429, 738.6400758349132, 647.8785183024646, 0.0, 0.0, 0.0, NaN, 127.0, 0.0, 12550.0, 1052.596733067729, 742.1609561752988, 645.2383266932271
