BMD,MECHANICS_STIFFNESS,CORT_DTO__C_TH,CORT_DTO__C_TH_SD,CORT_MOM__J,CT_TH_RAD,CT_TH_RAD_STD,CANAL_VOLUME,CANAL_COUNT,CANAL_DENSITY,CANAL_FRACTION,CANAL_PRIMARY,CANAL_THETA_Z,LACUNA_COUNT,LACUNA_VOLUME,LACUNA_DENSITY,LACUNA_FRACTION,LACUNA_ANISOTROPY,LACUNA_OBLATENESS,LACUNA_PRIMARY,LACUNA_PRIMARY_Z,LACUNA_SECONDARY,DISTRIBUTION_AISO,DISTRIBUTION_OBLATENESS,CANAL_VOLUME_CV,CANAL_THETA,CANAL_THETA_CV,CANAL_PCA1,CANAL_PCA1_CV,CANAL_PCA2,CANAL_PCA2_CV,CANAL_PCA3,CANAL_PCA3_CV,FEMALE,ID
0.0342,50.557065273,0.171867,0.019311,0.109946,82.6467312732,19.5589866016,21594.5392122,63.0,105.951852299,0.00228798142908,0.843034230408,49.146034076,25732.0,277.043550951,35793.864318,0.00991645927292,0.696656521419,-0.220695429366,0.880724206846,0.999399480107,0.516560518547,0.234422688933,0.499359339314,1.69290207395,53.8204488159,0.389067405785,291.936666277,1.07626654854,80.1935123399,0.954395388471,32.9629250856,0.607075731113,1,727
0.0333,58.180241691,0.181338,0.017012,0.139224,92.1798033495,29.4827186378,28601.1518193,145.0,206.033120337,0.00589278455458,0.740991690561,47.8737105343,25946.0,306.17751434,32575.2528932,0.00997380995983,0.700297138782,-0.278100056928,0.872783421943,0.996376622888,0.537895786112,0.251210254935,0.387407868073,2.55726953138,52.6917396549,0.423538795204,158.365014272,0.98240204731,56.1529372952,0.676772377621,28.457744249,0.593758977328,1,729
0.0333,50.348223783,0.153724,0.018128,0.139902,78.6661294735,26.0451164093,38447.7491957,69.0,131.577829271,0.00505887137954,0.815951926036,52.9674525646,19841.0,314.446399705,27357.8278795,0.00860257048044,0.717842758976,-0.189645075871,0.877931022485,0.998636800264,0.517667325708,0.21331182728,0.292165936246,2.51032746734,58.256408135,0.373590667735,271.669884619,1.39041184422,84.4513108386,1.50460765916,41.5348066436,1.50245261429,1,730
0.0335,54.897631074,0.167235,0.019574,0.134311,78.7924209877,24.1192879785,27819.7126479,73.0,122.118358383,0.00339729763925,0.800180399445,46.8841434194,23814.0,285.182953358,33201.8862949,0.00946861199062,0.703223874547,-0.328781122739,0.891911020525,0.999449476145,0.623892520583,0.262983414628,0.479239977343,1.37342572414,51.4005412405,0.432904867869,189.539232025,0.707934011279,49.1425517979,0.625168597439,26.6277878333,0.529448830021,1,731
0.0319,61.870625388,0.167193,0.014991,0.131352,73.5674715681,18.318438529,18630.8740623,89.0,167.463186269,0.00311998553344,0.8632374697,56.3090180788,25606.0,288.675870497,36137.4354058,0.0104320056233,0.70270155319,-0.28876728365,0.865357705423,0.997056684283,0.517002789574,0.262293496716,0.616655729812,2.02665668974,60.5348937101,0.299705553901,238.004227171,1.3668263743,72.6143785854,1.30203147222,31.4398974056,0.629007095423,0,732
0.0322,61.616342502,0.178719,0.016692,0.142818,83.0730917629,22.1893212013,18361.8325609,91.0,142.494157807,0.00261645386656,0.870092682443,56.9215951797,23977.0,275.364259372,31135.8325405,0.00857369546743,0.698891356579,-0.338515048091,0.8664868083,0.998409889244,0.518299949437,0.197260600959,0.518365857411,3.23832148595,61.4913873728,0.296442203006,281.509569938,1.41010255882,63.1896954289,1.27822948968,30.0769388846,0.903576535411,0,733
0.0361,69.275982204,0.180732,0.014636,0.175786,82.6871702092,20.0008120482,34151.4696563,103.0,145.672515679,0.00497493049897,0.825036819327,51.3221193447,26128.0,287.981766159,32887.509935,0.00947100319563,0.694733174951,-0.301120341808,0.890637289709,0.996113180763,0.63230862251,0.231856077807,0.609750534581,1.74613462676,54.8091522528,0.33327708927,235.690664271,0.937882435145,70.965042794,1.03766179268,30.0898258924,0.772911123126,0,734
0.033,57.213833391,0.179872,0.016935,0.136773,70.5719436095,7.59377337502,13086.8245629,145.0,235.432749734,0.00308106709213,0.76381064367,47.23146155,29620.0,270.2495989,43039.0133136,0.011631276085,0.700544765054,-0.408167549951,0.864716298611,0.998949010163,0.620987918362,0.228043374306,0.784957802145,1.5507197901,51.5021617141,0.399390013757,267.568275079,0.687284528318,73.8821052329,1.08591156225,29.1405623756,0.712386149524,1,735
0.0331,59.0014854,0.157019,0.013436,0.144446,69.6181028505,12.2844697924,11818.4216658,135.0,200.675917743,0.00237167261407,0.720780840682,46.5477770191,24519.0,274.0891667,36638.8339256,0.0100423074595,0.69727155056,-0.345492311791,0.860638502281,0.977732940128,0.544179083329,0.239636307909,0.612741370605,2.03118947383,51.1101945069,0.425722222748,241.91924996,1.08993589439,63.8335094235,1.19555394748,26.3938132648,0.540597423556,1,737
0.0339,61.358332464,0.171575,0.01892,0.132014,68.7909592892,12.9964048123,35139.7248186,136.0,225.367295471,0.00791934474597,0.850118355492,48.9665945399,26850.0,269.725279456,39719.0071016,0.0107132202902,0.682655121828,-0.412679359558,0.864851679183,0.997723395592,0.606867783566,0.272509856923,0.496091553615,1.30218088557,52.6355582497,0.375502516957,267.282503127,0.750768041462,71.3032447991,0.884709440521,34.5843443995,0.827117268134,0,738
0.0309,91.057331079,0.170791,0.019865,0.161723,65.6246581915,6.99289643529,36445.4307457,231.0,316.673101861,0.0115412876029,0.761801054656,46.3425598594,39862.0,302.394555239,58003.2674027,0.0175398722486,0.69477838429,-0.398204769673,0.888667526261,0.999558474358,0.667586348216,0.634922483288,0.670648417893,1.79822369099,51.7021886119,0.455980642596,267.998492347,1.19358643873,81.4472138418,0.927140472838,39.8479410607,0.833752250407,0,739
0.0372,68.80612167,0.191288,0.015737,0.185167,78.2348902954,9.91742407188,17558.1211438,185.0,211.422770011,0.0037121866084,0.733144494098,45.952646563,11598.0,305.51585939,14318.2860302,0.00437446346152,0.721850052227,-0.0748496193214,0.787588675765,0.998833300552,0.611589673731,0.0764947044034,0.351909720149,1.560029773,51.6088003473,0.470872119073,269.986280447,1.13396710925,75.3187860435,0.830259393582,32.0280074671,0.6001221232,0,740
0.0339,67.62903147,0.18034,0.017852,0.14168,78.4732914211,13.6048799253,21873.8169455,121.0,174.080864456,0.00380781296284,0.771448988517,48.2410445572,24684.0,316.52720312,32112.3750761,0.0101644402684,0.714275975313,-0.237256636655,0.876701836011,0.998155765407,0.559099658643,0.257942476422,0.413662774886,2.03039615079,52.457700083,0.399762482298,233.91620175,1.17235217619,70.0373732621,1.27249447565,28.9293751431,0.770701787564,1,742
0.0323,46.350445284,0.182969,0.019059,0.096886,78.7501341555,15.9050120417,25009.2673053,134.0,185.692644803,0.0046440369905,0.787346971089,49.557351144,19582.0,255.302037684,28152.6185435,0.00718742088031,0.691337248051,-0.345059792644,0.881042860349,0.998212700183,0.608493542675,0.211851380367,0.319406359635,1.32065094918,53.4545696993,0.359255916208,338.800521101,0.880802404466,78.5518160279,0.905159428547,34.0646494124,0.900043525324,1,743
0.0337,67.816141965,0.196998,0.019755,0.147823,83.0823005875,17.9997754984,21053.8392753,173.0,212.420861448,0.00447227467564,0.787466769613,45.5232390189,22258.0,294.111263717,28273.4958877,0.00831555360524,0.701172120069,-0.304816863457,0.868210966685,0.998644652777,0.558272887781,0.195819319619,0.294685094084,2.5215056834,49.6976802217,0.435014452355,275.19721503,1.11161267413,63.5743508342,0.861226752434,27.2629990301,0.437592001331,1,744
0.0347,59.704645572,0.176771,0.014658,0.132583,77.6149877899,16.7320233117,11403.2268707,104.0,139.736892859,0.00159345149147,0.864597739215,51.4222705488,17055.0,245.482757331,23243.8154697,0.00570595591241,0.690936573312,-0.384567743444,0.867387964212,0.996817099544,0.561202831578,0.200113228302,0.30497314693,1.16309344018,56.0450352504,0.3600287278,334.096851296,0.962677919621,65.0727673094,1.18929239935,26.044026882,0.548525814455,1,745
0.034,69.276753117,0.185237,0.015461,0.159393,75.7260710834,14.2160851463,16310.5840198,130.0,171.582316917,0.00279860779638,0.738880145155,47.7695100635,26072.0,258.815021479,33480.063395,0.00866514332671,0.683142269122,-0.317069304139,0.842247081455,0.998762332953,0.489678296501,0.204821236944,0.500869602284,1.37111796385,52.0638238923,0.397074552074,261.050083968,1.34118237032,71.8565026311,1.06652089095,33.2258323493,0.745477360524,0,746
0.0318,50.933978667,0.182493,0.022487,0.096878,81.4217826835,20.8802738536,30104.616528,45.0,79.5018938953,0.00239337402896,0.808543688914,47.2096267379,22171.0,276.930721148,31636.1758389,0.00876102898944,0.696632147952,-0.292126248478,0.872450824901,0.997446834673,0.603499836677,0.190215232,0.801962323071,2.76407611006,51.6200663576,0.40668613838,336.482211602,1.400553971,86.5767554106,1.22722757263,34.3995351189,1.02575664482,0,747
0.0358,60.160297626,0.179049,0.017505,0.161787,73.7410897039,14.032222415,17920.6945853,116.0,161.815423816,0.0028998447894,0.808979006914,53.5653349004,29679.0,296.076877458,38964.7062326,0.0115365485524,0.679073917393,-0.295921326005,0.848494498418,0.997819617707,0.493163783813,0.210557416207,0.573310332547,1.7565190003,58.4646902426,0.347669826698,313.201256472,1.31518783095,78.1739434191,1.00403051244,29.4206437468,0.636655705314,0,748
0.0315,66.777975693,0.195887,0.023704,0.134877,77.7169974444,12.4343794603,30497.772068,150.0,188.88845277,0.00576067697884,0.788042156728,46.0870068381,29262.0,291.024230348,38171.2421063,0.0111087563554,0.699781421351,-0.319482737934,0.888108944991,0.999826334252,0.591958692853,0.270542098309,0.470483146329,1.96275091722,50.2704075237,0.419966814575,276.051519956,1.1142474999,79.0763417165,0.955974847489,35.8728318857,1.03337130925,1,749
0.0331,62.732491965,0.178877,0.020903,0.154718,73.0894054543,13.7927068165,20283.2384459,74.0,117.308977062,0.00237940595359,0.912622358623,59.1501152296,19827.0,259.624968933,27026.1145179,0.0070166541421,0.705709279805,-0.363128436541,0.886442251781,0.998615719344,0.60796256965,0.248545136501,0.391413313537,1.29301244129,62.1727367126,0.236491490319,363.299502824,1.12913739651,70.6718202411,0.921613833487,31.1333459622,0.548367633245,1,750
0.0356,63.008921547,0.177238,0.018884,0.13864,76.8114079074,13.5564820754,14915.9959035,107.0,138.982075119,0.00207305606314,0.711541290002,46.3241560316,26582.0,271.904463126,35288.3223406,0.00959505234065,0.680753892745,-0.320484489619,0.835251491433,0.985892642565,0.516953735794,0.198624442618,0.559566046417,3.70483568488,52.4299243475,0.472463497906,243.534911709,1.41266157764,72.1946696295,0.994841459649,29.1109735089,0.755695719259,1,751
0.0309,53.406493569,0.171719,0.018978,0.138653,75.4647706451,18.9992926386,18157.1767412,88.0,132.478240257,0.0024054308227,0.836713246853,51.0432102736,20202.0,268.656720222,29411.7338316,0.00790165994722,0.691359632256,-0.324067629532,0.871331339253,0.999624092066,0.589179264205,0.26626427259,0.351031994097,1.19087981106,55.0517903345,0.354603920428,214.509937026,1.33936797279,56.9391709801,0.948346070765,26.5388341163,0.366171601651,1,752
0.0333,69.652663938,0.183787,0.026875,0.168641,78.4066464745,15.4922167132,34819.2334585,201.0,244.199164218,0.00850282770928,0.823508537249,50.8575005536,30352.0,300.639413301,36606.3367071,0.0110053075907,0.694374070905,-0.318888985004,0.866493373362,0.9980229024,0.523502364749,0.258815979255,0.344458496643,1.98410892021,56.2011824311,0.398272794013,198.758730208,1.14782138061,66.5992020248,1.19647698442,29.9370392764,0.654218173741,1,753
0.0312,46.633478463,0.198862,0.017795,0.09885,77.5778227202,15.1775228049,32282.5910352,78.0,118.868952787,0.0038373977896,0.881430317693,57.2535573935,18005.0,253.684876585,26243.1124731,0.00665748074895,0.701689819445,-0.399367805548,0.904100349034,0.998899191731,0.712184627842,0.240069408103,0.431389956553,1.10345926352,60.3317998035,0.243672002215,391.19451292,0.77223539012,77.1067373596,0.848081933086,32.587528351,0.618715206579,1,754
0.0321,62.536671054,0.175054,0.017189,0.134334,66.2779329684,5.58630074781,13615.5171417,68.0,126.3677742,0.00172056259577,0.797703425544,46.5614181115,16184.0,257.870271132,27208.7399276,0.00701632514231,0.705012096768,-0.361255696815,0.898032184883,0.997777232635,0.613523321258,0.205282934905,0.651027162477,1.28872430111,51.4467314874,0.437786361879,325.536874558,1.25721786082,86.8365324267,1.19273246253,28.9573867814,0.523436579508,0,755
0.0334,61.05162492,0.181813,0.012854,0.134387,75.8264878718,15.2900393957,13970.3241658,69.0,102.375112702,0.00143021351097,0.850179045113,54.1946527942,20924.0,245.586531962,28182.9152158,0.00692134440843,0.690687872954,-0.332877386053,0.880936425021,0.997408720808,0.639770591819,0.200630036698,0.464383978145,1.61693254413,58.6116314781,0.317940438484,294.570003542,1.30813468712,64.2276353731,1.28002578743,25.9719378418,0.533827295311,0,756
0.0348,61.045179624,0.213743,0.019026,0.114925,83.5412455162,14.3052551391,21844.5142457,112.0,143.293690643,0.00313018106657,0.832883731981,54.4669136546,22620.0,266.695449693,29865.4770302,0.00796498682685,0.706226477366,-0.371102827279,0.882906279643,0.998754966967,0.591393194496,0.208428317919,0.678326647805,1.21302173771,58.9262684043,0.318140472242,304.477993508,0.765940939659,72.2405554341,0.873334845472,31.078025531,0.501842801629,1,758
0.0324,49.145524857,0.181066,0.015042,0.113518,85.4327354416,18.4479342482,35883.6210329,140.0,167.726682663,0.00601864071778,0.868202063459,53.4516370371,22094.0,286.014127999,29441.1803155,0.00842059351518,0.691041316231,-0.337483427302,0.857047464802,0.999264988265,0.557271652248,0.207486781501,0.62851672805,1.52401368058,59.0005122392,0.371887350827,269.934220803,1.0850716322,57.4476936369,0.708920479143,30.3065406847,0.625300960811,1,759
0.0324,76.478642955,0.188458,0.014206,0.176407,74.3281324207,8.31662943922,35100.1987944,320.0,416.700766194,0.0146262797312,0.742567747588,47.2006784819,40490.0,315.209513949,53188.7880988,0.0167656120441,0.695428628027,-0.35482972805,0.896687765534,0.999434733654,0.580889060376,0.660020936811,0.665446461737,1.71873639173,52.8542543859,0.451903681416,249.058666534,0.855127661419,77.9341581575,0.796602074473,34.9496778747,0.628098643831,1,760
0.0356,60.72269346,0.192107,0.022792,0.142034,84.9927413653,24.0045312006,25679.5154695,164.0,209.323974928,0.0053753382523,0.77732144163,48.5614620648,23799.0,267.507441398,30380.5249726,0.00812701650376,0.695005826789,-0.331570515994,0.864331486597,0.997826217835,0.535955273315,0.230707387976,0.416122043905,2.24324561063,53.6268607713,0.41993382983,295.152823974,1.01572835014,74.861664148,1.27362447989,34.6274011102,0.99635495719,1,762
0.0357,61.259553927,0.188081,0.015641,0.142133,84.3762238391,18.5410566686,36672.4873018,154.0,184.812056832,0.00677751780738,0.813003825324,51.1234372135,24844.0,279.249186082,31158.0188894,0.00870085141478,0.69387969074,-0.372328839956,0.884179439888,0.99555554685,0.67437572418,0.213349276403,0.603876055381,1.44507305038,56.0293808648,0.38011548965,293.80701871,0.861695515958,76.4597440344,0.982637359006,34.8396652011,0.711375393644,1,763
0.0303,54.953511327,0.182636,0.024946,0.102922,76.9375564658,19.7363051677,39151.7266088,225.0,320.400580822,0.0125442359456,0.769773790286,47.8455186163,29930.0,276.536667916,44460.915295,0.0122950733682,0.686075487642,-0.351838633697,0.844602319704,0.999009992001,0.499139720017,0.246618512613,0.510844307911,1.20727394848,52.2441690123,0.407958182559,293.115817149,0.863969355143,80.2427453663,0.799803975489,33.5880375711,0.817580960114,0,764
0.0337,59.803660917,0.179975,0.014719,0.151615,72.2160334726,8.09540084348,22048.5787708,144.0,193.107295978,0.00425774142657,0.838620049233,53.2084028601,16177.0,288.063843075,23608.8041347,0.00680084284946,0.716242485061,-0.419148777402,0.921554923736,0.996770801148,0.740912887783,0.267232290248,0.381045968187,1.16647499158,56.5480792801,0.296189477444,308.145349239,0.89664518639,66.7354285459,0.964869774181,29.8773852813,0.507201953644,1,766
0.031,54.963512604,0.170204,0.018837,0.122059,64.4176428182,7.10785974244,27768.4313571,151.0,252.26150577,0.00700490630701,0.793103000283,49.5602453127,25921.0,243.654435322,42182.1143035,0.0102778592413,0.688453511861,-0.374443983647,0.89718737707,0.999795069256,0.543741967757,0.258892304499,0.468353927968,0.995129779798,54.0552699779,0.379428787661,332.897509084,0.941672409346,80.3065872021,0.899423096856,32.351037022,0.590022903775,1,767
0.0323,58.157461791,0.192936,0.025668,0.130992,71.2133657613,7.74582500643,14526.5946587,162.0,246.307913482,0.00357801522038,0.533736255342,27.6657628135,14789.0,246.269378361,22789.2772232,0.00561230113506,0.700151978223,-0.374096289657,0.865332185162,0.994728829126,0.506861583558,0.141870147612,0.45854557134,2.74186652226,31.0877027602,0.783773823959,259.631161386,1.18034771471,59.9956845002,0.894350946696,25.5944740167,0.682914848615,1,769
0.0339,58.122638145,0.185745,0.020264,0.119557,81.3897970358,19.4086828972,18002.0695276,51.0,76.8599353579,0.0013836379002,0.796880227412,48.7442234963,20945.0,263.450452291,29244.5928898,0.00770450122386,0.687181393327,-0.357708834725,0.835856414033,0.998423511168,0.470497400569,0.164540140765,0.445033131474,2.84747305137,54.4281959557,0.434556184175,272.240142551,1.58529552536,71.4262418894,1.1835819721,29.0592246581,0.633015224225,1,770
0.035,69.628474773,0.205378,0.017458,0.155569,91.5104115847,19.6911992117,33281.7996838,87.0,111.64427773,0.00371572248724,0.81707138521,51.807761561,28853.0,290.148740891,31224.570953,0.00905976994689,0.702315734896,-0.27320651452,0.861761193113,0.999412502064,0.493414632632,0.224218349448,0.41059123816,1.58639053594,56.717291419,0.375753766906,217.256720412,1.30103754211,62.9748639113,0.933146839168,30.2298062164,0.501060509939,0,771
0.0329,57.268799874,0.170891,0.016259,0.123621,76.0932461993,16.2039641451,12955.1197936,55.0,90.458011647,0.00117189437718,0.76506666193,47.3770222846,17847.0,294.274715363,25441.609297,0.00748682233423,0.707036171919,-0.25454086239,0.889907804074,0.999308916277,0.588651866584,0.183655543966,0.42082324888,1.29536466295,51.4280866463,0.387755310248,252.880772707,1.25864692727,63.5996297747,1.14375841767,28.3167113463,0.644986413792,0,772
0.0326,64.254563802,0.190662,0.021789,0.142113,81.2652996132,18.2077870487,27572.0143252,161.0,204.971996203,0.00565149081558,0.841073820239,53.8652614492,26457.0,273.008324309,33718.9638188,0.00920555780961,0.682593769002,-0.370379680638,0.854155253054,0.99890818533,0.583882416007,0.215395294825,0.517988265575,1.80377611429,58.2072753642,0.330017302284,257.323578027,0.89151215457,65.5410906732,1.02274718979,30.7597570252,0.814589710101,0,773
0.0338,64.780363791,0.177613,0.016065,0.169543,71.384740808,5.92421291417,19779.1481789,181.0,229.776402744,0.00454478151788,0.768057616747,47.7583036374,26239.0,307.393403966,34010.0848863,0.0104544757624,0.689196143065,-0.259731520866,0.839916128665,0.997274868937,0.45374843615,0.233153272988,0.404788843239,1.9005749478,52.9121395318,0.43861933315,233.415949515,1.26427914481,68.4265196724,1.08521498799,30.2800909627,0.832213359845,0,774
0.0354,56.28204153,0.183979,0.015825,0.155388,90.5070153082,27.929817369,45351.3648174,259.0,292.953118855,0.0132858237676,0.647454807049,43.4466653758,28193.0,292.99958268,33777.5004818,0.00989679354514,0.691251048364,-0.315074659251,0.798459289593,0.999404487025,0.435775499356,0.19777026503,0.590722936918,2.04697902608,47.7568423923,0.47681054316,210.821852538,0.950608520999,71.1940139764,0.900231383025,34.390176588,0.659780087789,1,777
0.034,58.064818383,0.19915,0.015005,0.148189,91.6222596818,23.6611682449,19094.5261477,209.0,239.931109413,0.00458137084234,0.793290878161,45.9092825868,27870.0,294.792580228,30376.302707,0.00895470865276,0.699890081614,-0.322264591571,0.860536874328,0.990429769905,0.522987665753,0.228619265779,0.522998395501,2.67887034392,50.4222202922,0.440660933413,176.582738911,1.23055513062,59.4331273112,1.32970529564,28.3964041061,0.553200949024,0,778
0.0329,43.186179465,0.184279,0.01748,0.117523,82.7091243071,20.2241940438,28501.6816977,223.0,284.230282983,0.00810104105441,0.752751427645,45.176508885,26124.0,272.153533117,33982.939769,0.00924857712383,0.667636151709,-0.335207729217,0.774030336773,0.99824672517,0.403093851186,0.179695978112,0.616151152912,1.2615801418,50.0486609397,0.468038589052,241.41879957,1.16885450423,73.1497590602,0.855506487027,32.7212648306,0.595083771017,0,779
0.0336,47.870961138,0.20377,0.024372,0.105554,83.0622333144,20.4525587052,23804.1471848,208.0,248.875999239,0.00592428091665,0.731928457813,44.2588783218,18928.0,272.448464481,25097.8533507,0.00683787160716,0.681598713602,-0.332782618336,0.810479288161,0.996086684336,0.431634035228,0.161034938433,0.190615388852,1.60535095783,48.7531958515,0.465078753749,233.768311806,1.04007197674,69.9947527466,0.907064076816,32.7687141852,0.945681499392,0,780
0.0341,56.769409125,0.162205,0.015371,0.131968,80.0971676892,15.5322735142,21578.3020386,145.0,223.330980696,0.00481910335604,0.715793257364,46.5006499666,26913.0,315.82497717,33061.1777952,0.0104415457224,0.714262396781,-0.255955186573,0.863907031129,0.999765168099,0.512223277025,0.270076961845,0.390375192746,3.65056277055,51.8362659639,0.462395270462,228.669439064,1.55141264345,67.9912214007,1.07228288219,33.2420832927,1.18556323709,1,781
0.0316,52.051928643,0.157388,0.021477,0.114441,82.8074179761,19.2986532278,72826.3737538,120.0,156.41577253,0.0113911935112,0.736322299606,47.2110343305,22908.0,274.123264146,30050.7695366,0.00823761503547,0.682592138132,-0.302194064767,0.812438487884,0.998976649073,0.451248239473,0.161155896393,0.0839517587919,1.4877149956,51.5713289486,0.41884644326,225.861193387,0.952742579282,62.6457020435,0.64289386146,27.4543936332,0.424085364859,1,782
0.0343,50.341075785,0.175242,0.019852,0.130944,91.3002680003,24.0628939309,32940.5696055,222.0,251.823242087,0.00829520103425,0.72896640574,46.9693214757,20210.0,275.528678079,24293.8400255,0.00669364962769,0.677703986866,-0.316737061064,0.78887122755,0.994961801036,0.383524958212,0.182758880134,0.333604416242,1.99438640026,51.6972219096,0.433820552444,221.669776728,1.11570591037,65.0512297698,0.959012870804,32.9346005037,0.765105875547,1,783
0.0328,64.55884149,0.160208,0.014522,0.135473,77.5462634927,17.8426046259,71492.8444839,175.0,220.227617643,0.0157446988192,0.77568761693,50.3538896831,19855.0,261.426998422,28495.6772619,0.00744953937458,0.668832860491,-0.393101943469,0.806211980106,0.997965710873,0.505319655997,0.191688802183,0.55816408152,1.46626856373,55.1907193189,0.383230767568,213.959901881,0.613101673118,61.4484594763,0.829806031443,30.6454041781,0.756380562202,0,784
0.0335,58.768981128,0.172657,0.021443,0.141491,74.0775817315,10.2321667582,49781.3212738,228.0,263.125329479,0.0130987265621,0.640560671895,39.7476234972,29986.0,279.042359186,37510.0076609,0.0104668810308,0.669383348151,-0.372095012448,0.781817529723,0.999290348038,0.38143612052,0.201915390132,0.238210780555,1.58090122658,43.8665544389,0.544568396265,270.932342476,1.07290709798,82.8183696773,0.874064018867,40.3006364838,0.968016642284,0,785
0.0332,60.219688815,0.16943,0.017358,0.141047,78.4942694477,12.5081159371,68011.7102823,243.0,270.941059597,0.0184271648489,0.681874669249,43.9524719297,31748.0,276.259033408,38587.5895337,0.0106601701861,0.662445603593,-0.369081040488,0.765846561916,0.999206119781,0.40857292029,0.165027407127,0.502009715316,1.84061603357,48.5759570727,0.488806551543,260.68763209,0.740866632618,87.9186251112,0.865580760904,40.2618331467,0.922222916029,1,786
0.0366,59.623939089,0.203228,0.016385,0.151139,92.3294462111,19.6120728202,46319.311959,278.0,288.385301599,0.0133578087491,0.775993779289,46.5400906187,24756.0,277.943019119,27568.2612278,0.00766240575751,0.688333159776,-0.350896769973,0.820626097602,0.999567551123,0.466282659612,0.191697569504,0.353712126957,2.22821408959,51.4103929283,0.450851714926,239.336364414,0.94844316135,78.6605360197,0.923494244856,37.968179954,0.920721234501,1,787
0.0361,49.098295818,0.17523,0.018931,0.122433,83.0202800592,13.046470023,32267.5353291,264.0,288.74127872,0.00931696941208,0.662754572593,42.9625888926,27296.0,278.223788386,31750.2516337,0.00883367529173,0.685463017731,-0.355835677161,0.823160476968,0.999659524298,0.457941877206,0.181173164944,0.676524034727,1.66853492178,48.0224771448,0.514791712977,240.94278818,0.991533472569,80.3811907937,0.893762014068,35.9090847189,0.672190927396,1,788
0.0371,60.295844466,0.181089,0.023014,0.145079,84.7696917511,21.9434641472,40416.5899295,212.0,258.337867495,0.0104411356538,0.641102284632,39.7530476684,19951.0,266.648738766,25138.7289466,0.00670321036779,0.672650786631,-0.349934275975,0.733345641236,0.988188191809,0.33929461445,0.192618976714,0.590544882545,1.36627906691,44.4920547589,0.560635555507,239.028078203,0.767356976585,80.1592724096,0.894011178182,35.3072443067,0.76705852285,1,789
0.0358,64.077983541,0.174752,0.016535,0.159424,83.3051564919,18.7243532482,45589.3176873,229.0,262.949287813,0.0119876786177,0.781400638832,47.4099749782,31206.0,283.34498356,36313.3245158,0.0102891983379,0.684356953233,-0.35054501467,0.818309244506,0.999456513398,0.465823443972,0.200226110788,0.481534735214,1.81768991408,53.139786501,0.457983059126,239.402343095,1.24644615649,66.4976521623,1.02743278252,29.9253808637,0.766026281565,0,790
0.0349,80.971036146,0.175493,0.014144,0.179074,82.4949077741,12.8273173354,26027.4058762,295.0,299.318653461,0.00779048807994,0.746042342602,46.8424538502,28900.0,283.535235759,31847.1757835,0.00902979649403,0.685390852081,-0.344395740587,0.812654546292,0.999294043121,0.415482761091,0.227732723685,0.2262824381,1.68673782567,51.7843923734,0.44362233103,235.896105763,0.963947975526,74.7892113497,0.822717855531,32.6908851454,0.694941838113,1,791
0.0356,67.400120502,0.20113,0.02696,0.160194,78.7143827871,12.2779933293,33785.4518615,383.0,437.714471424,0.0147883812034,0.590839720367,41.3348794127,33581.0,315.617206399,40819.8417649,0.0128834444235,0.703308053386,-0.318025662716,0.858465073332,0.999692525465,0.521573615893,0.311122738635,0.351914727346,1.64284112859,46.6272443001,0.546083893154,228.796806263,1.10415990769,74.4244342721,0.997600210823,33.4128678755,0.802375107503,1,792
0.0348,63.094872555,0.20171,0.016837,0.131844,92.164304482,18.5595681749,36261.8307557,174.0,192.97450197,0.0069976087306,0.740211866896,44.4373198477,22585.0,265.420620978,27367.0296325,0.00726377399939,0.668706327817,-0.350656084894,0.800034967592,0.99854707161,0.450024779376,0.180093603477,0.150954813187,2.16358508946,49.5189992307,0.489577748021,270.354227858,0.936063191218,75.5267162036,1.00961072489,37.1338474487,1.04802057044,1,793
0.0332,59.292349974,0.176555,0.018769,0.14354,83.8164274328,24.4577492953,23843.4819585,232.0,300.154482586,0.00715672799029,0.817101621491,49.5367454478,26506.0,309.281232118,33261.2120656,0.0102870686494,0.699599971443,-0.249374303436,0.86411567202,0.997651408695,0.499027252966,0.223626267259,0.534258998693,1.51977763801,53.9367917197,0.393959403247,177.240161587,0.883768644867,56.2777486383,0.685516633627,28.9121393129,0.629579800556,0,794
0.0335,61.863030801,0.172665,0.017029,0.136544,81.9597224807,13.6454608343,41613.8018644,217.0,251.09133542,0.010448865082,0.822257425536,51.8223359876,23582.0,276.83498798,27006.7674543,0.00747641814358,0.693201298679,-0.309550074011,0.858125810039,0.998951073547,0.51747568784,0.220985972597,0.490322838884,2.20039871093,56.6205908389,0.377150761145,206.099259954,0.956324504133,64.3543997581,1.33419571976,30.0334460292,0.661966362282,0,795
0.0376,63.186032052,0.184525,0.016892,0.154691,87.2678925065,19.678382466,38070.5617107,191.0,215.701358549,0.00821187188171,0.797472006393,50.1102630128,28740.0,289.997771615,33148.9369544,0.00961311784819,0.679343852442,-0.310033200681,0.833554881614,0.997891473916,0.512611141275,0.237316285925,0.265636682085,2.3863609745,55.4058424679,0.408003487079,221.650113412,1.3770512475,62.366191319,0.854106749123,31.7443210305,0.828721324591,0,797
